"Family","SubFamily","ObjectGroup","ObjectName","ObjectID","Assembly Code","Assembly Description","Description","Type Comments","Type Name","Structural Material","Material"
"Cable Tray Fittings","","","M_Channel Horizontal Bend","[3542657]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Bend","[3543111]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Bend","[3543196]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Bend","[3543474]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Bend","[3543481]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Bend","[3546960]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Bend","[3548662]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Bend","[3553789]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Bend","[3554061]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Bend","[3560843]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Bend","[3563148]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Bend","[3564055]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Bend","[3565430]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Bend","[3567399]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Bend","[3567400]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Bend","[3568589]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Bend","[3573783]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Bend","[3574196]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Bend","[3574197]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Inside Bend","[3465059]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Inside Bend","[3488807]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Inside Bend","[3489943]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Inside Bend","[3491617]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Inside Bend","[3495062]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Inside Bend","[3495863]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Inside Bend","[3499048]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Inside Bend","[3499906]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Inside Bend","[3500059]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Inside Bend","[3501641]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Inside Bend","[3504018]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Inside Bend","[3504052]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Inside Bend","[3512934]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Inside Bend","[3514457]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Inside Bend","[3515298]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Inside Bend","[3528685]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Inside Bend","[3529116]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Inside Bend","[3529230]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Inside Bend","[3533018]","","","","","","","",""
