"Family","SubFamily","ObjectGroup","ObjectName","ObjectID","Assembly Code","Assembly Description","Description","Type Comments","Type Name","Structural Material","Material"
"Mechanical Equipment","PB_SANI_Ejector Pump_Vertical Discharge_Non-Hosted","SANI","PB_SANI_Ejector Pump_Vertical Discharge_Non-Hosted","[913675]","","","","","SANI","",""
"Pipes","","","Pipe Types","[2239169]","","","","","","","",""
"Pipes","","","Pipe Types","[2239170]","","","","","","","",""
"Pipes","","","Pipe Types","[2300485]","","","","","","","",""
"Pipes","","","Pipe Types","[2300486]","","","","","","","",""
"Pipes","","","Pipe Types","[2300892]","","","","","","","",""
"Pipes","","","Pipe Types","[2300893]","","","","","","","",""
"Pipes","","","Pipe Types","[2300995]","","","","","","","",""
"Pipes","","","Pipe Types","[2300996]","","","","","","","",""
"Pipes","","","Pipe Types","[2303412]","","","","","","","",""
"Pipes","","","Pipe Types","[2303413]","","","","","","","",""
"Pipes","","","Pipe Types","[2303423]","","","","","","","",""
"Pipes","","","Pipe Types","[2303424]","","","","","","","",""
"Pipes","","","Pipe Types","[2303715]","","","","","","","",""
"Pipes","","","Pipe Types","[2303716]","","","","","","","",""
"Pipes","","","Pipe Types","[2303772]","","","","","","","",""
"Pipes","","","Pipe Types","[2303773]","","","","","","","",""
"Pipes","","","Pipe Types","[2310281]","","","","","","","",""
"Pipes","","","Pipe Types","[2310282]","","","","","","","",""
"Pipes","","","Pipe Types","[2310284]","","","","","","","",""
"Pipes","","","Pipe Types","[2310285]","","","","","","","",""
"Pipes","","","Pipe Types","[2310376]","","","","","","","",""
"Pipes","","","Pipe Types","[2310377]","","","","","","","",""
"Pipes","","","Pipe Types","[2310663]","","","","","","","",""
"Pipes","","","Pipe Types","[2310664]","","","","","","","",""
"Pipes","","","Pipe Types","[2374751]","","","","","","","",""
"Pipes","","","Pipe Types","[2374752]","","","","","","","",""
"Pipes","","","Pipe Types","[2375702]","","","","","","","",""
"Pipes","","","Pipe Types","[2375703]","","","","","","","",""
"Pipes","","","Pipe Types","[2375714]","","","","","","","",""
"Pipes","","","Pipe Types","[2375715]","","","","","","","",""
"Pipes","","","Pipe Types","[2380010]","","","","","","","",""
"Pipes","","","Pipe Types","[2380011]","","","","","","","",""
"Pipes","","","Pipe Types","[2380015]","","","","","","","",""
"Pipes","","","Pipe Types","[2380016]","","","","","","","",""
"Pipes","","","Pipe Types","[2380023]","","","","","","","",""
"Pipes","","","Pipe Types","[2380024]","","","","","","","",""
"Pipes","","","Pipe Types","[2380030]","","","","","","","",""
"Pipes","","","Pipe Types","[2380031]","","","","","","","",""
"Pipes","","","Pipe Types","[2380033]","","","","","","","",""
"Pipes","","","Pipe Types","[2380034]","","","","","","","",""
"Pipes","","","Pipe Types","[2380043]","","","","","","","",""
"Pipes","","","Pipe Types","[2380044]","","","","","","","",""
"Pipes","","","Pipe Types","[2380046]","","","","","","","",""
"Pipes","","","Pipe Types","[2380047]","","","","","","","",""
"Pipes","","","Pipe Types","[2380048]","","","","","","","",""
"Pipes","","","Pipe Types","[2380049]","","","","","","","",""
"Pipes","","","Pipe Types","[2380050]","","","","","","","",""
"Pipes","","","Pipe Types","[2380051]","","","","","","","",""
"Pipes","","","Pipe Types","[2380052]","","","","","","","",""
"Pipes","","","Pipe Types","[2380053]","","","","","","","",""
"Pipes","","","Pipe Types","[2380055]","","","","","","","",""
"Pipes","","","Pipe Types","[2380056]","","","","","","","",""
"Pipes","","","Pipe Types","[2380057]","","","","","","","",""
"Pipes","","","Pipe Types","[2380058]","","","","","","","",""
"Pipes","","","Pipe Types","[2380059]","","","","","","","",""
"Pipes","","","Pipe Types","[2380060]","","","","","","","",""
"Pipes","","","Pipe Types","[2380063]","","","","","","","",""
"Pipes","","","Pipe Types","[2380064]","","","","","","","",""
"Pipes","","","Pipe Types","[2380667]","","","","","","","",""
"Pipes","","","Pipe Types","[2380668]","","","","","","","",""
"Pipes","","","Pipe Types","[2381534]","","","","","","","",""
"Pipes","","","Pipe Types","[2381535]","","","","","","","",""
"Pipes","","","Pipe Types","[2381568]","","","","","","","",""
"Pipes","","","Pipe Types","[2381569]","","","","","","","",""
"Pipes","","","Pipe Types","[2381806]","","","","","","","",""
"Pipes","","","Pipe Types","[2381807]","","","","","","","",""
"Pipes","","","Pipe Types","[2381812]","","","","","","","",""
"Pipes","","","Pipe Types","[2381813]","","","","","","","",""
"Pipes","","","Pipe Types","[2381846]","","","","","","","",""
"Pipes","","","Pipe Types","[2381847]","","","","","","","",""
"Pipes","","","Pipe Types","[2382221]","","","","","","","",""
"Pipes","","","Pipe Types","[2382222]","","","","","","","",""
"Pipes","","","Pipe Types","[2382232]","","","","","","","",""
"Pipes","","","Pipe Types","[2382233]","","","","","","","",""
"Pipes","","","Pipe Types","[2387904]","","","","","","","",""
"Pipes","","","Pipe Types","[2387905]","","","","","","","",""
"Pipes","","","Pipe Types","[2390294]","","","","","","","",""
"Pipes","","","Pipe Types","[2390295]","","","","","","","",""
"Pipes","","","Pipe Types","[2391504]","","","","","","","",""
"Pipes","","","Pipe Types","[2391505]","","","","","","","",""
"Pipes","","","Pipe Types","[2393073]","","","","","","","",""
"Pipes","","","Pipe Types","[2393074]","","","","","","","",""
"Pipes","","","Pipe Types","[2393096]","","","","","","","",""
"Pipes","","","Pipe Types","[2393098]","","","","","","","",""
"Pipes","","","Pipe Types","[2393483]","","","","","","","",""
"Pipes","","","Pipe Types","[2393484]","","","","","","","",""
"Pipes","","","Pipe Types","[2393573]","","","","","","","",""
"Pipes","","","Pipe Types","[2393574]","","","","","","","",""
"Pipes","","","Pipe Types","[2393819]","","","","","","","",""
"Pipes","","","Pipe Types","[2393820]","","","","","","","",""
"Pipes","","","Pipe Types","[2406806]","","","","","","","",""
"Pipes","","","Pipe Types","[2406807]","","","","","","","",""
"Pipes","","","Pipe Types","[2408211]","","","","","","","",""
"Pipes","","","Pipe Types","[2408212]","","","","","","","",""
"Pipes","","","Pipe Types","[2408696]","","","","","","","",""
"Pipes","","","Pipe Types","[2408697]","","","","","","","",""
"Pipes","","","Pipe Types","[2433237]","","","","","","","",""
"Pipes","","","Pipe Types","[2433238]","","","","","","","",""
"Pipes","","","Pipe Types","[2434389]","","","","","","","",""
"Pipes","","","Pipe Types","[2434390]","","","","","","","",""
"Pipes","","","Pipe Types","[2434400]","","","","","","","",""
"Pipes","","","Pipe Types","[2434401]","","","","","","","",""
"Pipes","","","Pipe Types","[2460154]","","","","","","","",""
"Pipes","","","Pipe Types","[2460155]","","","","","","","",""
"Pipes","","","Pipe Types","[2476010]","","","","","","","",""
"Pipes","","","Pipe Types","[2476011]","","","","","","","",""
"Pipes","","","Pipe Types","[2485214]","","","","","","","",""
"Pipes","","","Pipe Types","[2485215]","","","","","","","",""
"Pipes","","","Pipe Types","[2485225]","","","","","","","",""
"Pipes","","","Pipe Types","[2485226]","","","","","","","",""
"Pipes","","","Pipe Types","[2487108]","","","","","","","",""
"Pipes","","","Pipe Types","[2487109]","","","","","","","",""
"Pipes","","","Pipe Types","[2487439]","","","","","","","",""
"Pipes","","","Pipe Types","[2487440]","","","","","","","",""
"Pipes","","","Pipe Types","[2490497]","","","","","","","",""
"Pipes","","","Pipe Types","[2490498]","","","","","","","",""
"Pipes","","","Pipe Types","[2490623]","","","","","","","",""
"Pipes","","","Pipe Types","[2490624]","","","","","","","",""
"Pipes","","","Pipe Types","[2490632]","","","","","","","",""
"Pipes","","","Pipe Types","[2490633]","","","","","","","",""
"Pipes","","","Pipe Types","[2490640]","","","","","","","",""
"Pipes","","","Pipe Types","[2490641]","","","","","","","",""
"Pipes","","","Pipe Types","[2494372]","","","","","","","",""
"Pipes","","","Pipe Types","[2494373]","","","","","","","",""
"Pipes","","","Pipe Types","[2494589]","","","","","","","",""
"Pipes","","","Pipe Types","[2494590]","","","","","","","",""
"Pipes","","","Pipe Types","[2494600]","","","","","","","",""
"Pipes","","","Pipe Types","[2494601]","","","","","","","",""
"Pipes","","","Pipe Types","[2495022]","","","","","","","",""
"Pipes","","","Pipe Types","[2495023]","","","","","","","",""
"Pipes","","","Pipe Types","[2495199]","","","","","","","",""
"Pipes","","","Pipe Types","[2495200]","","","","","","","",""
"Pipes","","","Pipe Types","[2496707]","","","","","","","",""
"Pipes","","","Pipe Types","[2496708]","","","","","","","",""
"Pipes","","","Pipe Types","[2496908]","","","","","","","",""
"Pipes","","","Pipe Types","[2496909]","","","","","","","",""
"Pipes","","","Pipe Types","[2502626]","","","","","","","",""
"Pipes","","","Pipe Types","[2502627]","","","","","","","",""
"Pipes","","","Pipe Types","[2506206]","","","","","","","",""
"Pipes","","","Pipe Types","[2506207]","","","","","","","",""
"Pipes","","","Pipe Types","[2509607]","","","","","","","",""
"Pipes","","","Pipe Types","[2509608]","","","","","","","",""
"Pipes","","","Pipe Types","[2510151]","","","","","","","",""
"Pipes","","","Pipe Types","[2510152]","","","","","","","",""
"Pipes","","","Pipe Types","[2512360]","","","","","","","",""
"Pipes","","","Pipe Types","[2512361]","","","","","","","",""
"Pipes","","","Pipe Types","[2513294]","","","","","","","",""
"Pipes","","","Pipe Types","[2513295]","","","","","","","",""
"Pipes","","","Pipe Types","[2513913]","","","","","","","",""
"Pipes","","","Pipe Types","[2513914]","","","","","","","",""
"Pipes","","","Pipe Types","[2513978]","","","","","","","",""
"Pipes","","","Pipe Types","[2513979]","","","","","","","",""
"Pipes","","","Pipe Types","[2535977]","","","","","","","",""
"Pipes","","","Pipe Types","[2535978]","","","","","","","",""
"Pipes","","","Pipe Types","[2536030]","","","","","","","",""
"Pipes","","","Pipe Types","[2536031]","","","","","","","",""
"Pipes","","","Pipe Types","[2536033]","","","","","","","",""
"Pipes","","","Pipe Types","[2536034]","","","","","","","",""
"Pipes","","","Pipe Types","[2536041]","","","","","","","",""
"Pipes","","","Pipe Types","[2536042]","","","","","","","",""
"Pipes","","","Pipe Types","[2547952]","","","","","","","",""
"Pipes","","","Pipe Types","[2547953]","","","","","","","",""
"Pipes","","","Pipe Types","[952065]","","","","","","","",""
"Pipes","","","Pipe Types","[952066]","","","","","","","",""
"Pipes","","","Pipe Types","[975746]","","","","","","","",""
"Pipes","","","Pipe Types","[975747]","","","","","","","",""
"Pipes","","","Pipe Types","[980742]","","","","","","","",""
"Pipes","","","Pipe Types","[980743]","","","","","","","",""
"Pipes","","","Pipe Types","[984511]","","","","","","","",""
"Pipes","","","Pipe Types","[984512]","","","","","","","",""
"Pipes","","","Pipe Types","[1000588]","","","","","","","",""
"Pipes","","","Pipe Types","[1000589]","","","","","","","",""
"Pipes","","","Pipe Types","[1002658]","","","","","","","",""
"Pipes","","","Pipe Types","[1002659]","","","","","","","",""
"Pipes","","","Pipe Types","[1002681]","","","","","","","",""
"Pipes","","","Pipe Types","[1002682]","","","","","","","",""
"Pipes","","","Pipe Types","[1002855]","","","","","","","",""
"Pipes","","","Pipe Types","[1002856]","","","","","","","",""
"Pipes","","","Pipe Types","[1002879]","","","","","","","",""
"Pipes","","","Pipe Types","[1002880]","","","","","","","",""
"Pipes","","","Pipe Types","[1003144]","","","","","","","",""
"Pipes","","","Pipe Types","[1003145]","","","","","","","",""
"Pipes","","","Pipe Types","[1010751]","","","","","","","",""
"Pipes","","","Pipe Types","[1010752]","","","","","","","",""
"Pipes","","","Pipe Types","[1011887]","","","","","","","",""
"Pipes","","","Pipe Types","[1011888]","","","","","","","",""
"Pipes","","","Pipe Types","[1011923]","","","","","","","",""
"Pipes","","","Pipe Types","[1011924]","","","","","","","",""
"Pipes","","","Pipe Types","[1011980]","","","","","","","",""
"Pipes","","","Pipe Types","[1011981]","","","","","","","",""
"Pipes","","","Pipe Types","[1012549]","","","","","","","",""
"Pipes","","","Pipe Types","[1012550]","","","","","","","",""
"Pipes","","","Pipe Types","[1012787]","","","","","","","",""
"Pipes","","","Pipe Types","[1012788]","","","","","","","",""
"Pipes","","","Pipe Types","[1013381]","","","","","","","",""
"Pipes","","","Pipe Types","[1013382]","","","","","","","",""
"Pipes","","","Pipe Types","[1014124]","","","","","","","",""
"Pipes","","","Pipe Types","[1014125]","","","","","","","",""
"Pipes","","","Pipe Types","[1014453]","","","","","","","",""
"Pipes","","","Pipe Types","[1014454]","","","","","","","",""
"Pipes","","","Pipe Types","[1016167]","","","","","","","",""
"Pipes","","","Pipe Types","[1016168]","","","","","","","",""
"Pipes","","","Pipe Types","[1016233]","","","","","","","",""
"Pipes","","","Pipe Types","[1016234]","","","","","","","",""
"Pipes","","","Pipe Types","[1016711]","","","","","","","",""
"Pipes","","","Pipe Types","[1016712]","","","","","","","",""
"Pipes","","","Pipe Types","[1019749]","","","","","","","",""
"Pipes","","","Pipe Types","[1019750]","","","","","","","",""
"Pipes","","","Pipe Types","[1019765]","","","","","","","",""
"Pipes","","","Pipe Types","[1019766]","","","","","","","",""
"Pipes","","","Pipe Types","[1019861]","","","","","","","",""
"Pipes","","","Pipe Types","[1019862]","","","","","","","",""
"Pipes","","","Pipe Types","[1019943]","","","","","","","",""
"Pipes","","","Pipe Types","[1019944]","","","","","","","",""
"Pipes","","","Pipe Types","[1020005]","","","","","","","",""
"Pipes","","","Pipe Types","[1020006]","","","","","","","",""
"Pipes","","","Pipe Types","[1020022]","","","","","","","",""
"Pipes","","","Pipe Types","[1020023]","","","","","","","",""
"Pipes","","","Pipe Types","[1020031]","","","","","","","",""
"Pipes","","","Pipe Types","[1020032]","","","","","","","",""
"Pipes","","","Pipe Types","[1020044]","","","","","","","",""
"Pipes","","","Pipe Types","[1020045]","","","","","","","",""
"Pipes","","","Pipe Types","[1020053]","","","","","","","",""
"Pipes","","","Pipe Types","[1020054]","","","","","","","",""
"Pipes","","","Pipe Types","[1020063]","","","","","","","",""
"Pipes","","","Pipe Types","[1020064]","","","","","","","",""
"Pipes","","","Pipe Types","[1020072]","","","","","","","",""
"Pipes","","","Pipe Types","[1020073]","","","","","","","",""
"Pipes","","","Pipe Types","[1021680]","","","","","","","",""
"Pipes","","","Pipe Types","[1021681]","","","","","","","",""
"Pipes","","","Pipe Types","[1022191]","","","","","","","",""
"Pipes","","","Pipe Types","[1022192]","","","","","","","",""
"Pipes","","","Pipe Types","[1022219]","","","","","","","",""
"Pipes","","","Pipe Types","[1022220]","","","","","","","",""
"Pipes","","","Pipe Types","[1022258]","","","","","","","",""
"Pipes","","","Pipe Types","[1022259]","","","","","","","",""
"Pipes","","","Pipe Types","[1022284]","","","","","","","",""
"Pipes","","","Pipe Types","[1022285]","","","","","","","",""
"Pipes","","","Pipe Types","[1022374]","","","","","","","",""
"Pipes","","","Pipe Types","[1022375]","","","","","","","",""
"Pipes","","","Pipe Types","[1022556]","","","","","","","",""
"Pipes","","","Pipe Types","[1022557]","","","","","","","",""
"Pipes","","","Pipe Types","[1023061]","","","","","","","",""
"Pipes","","","Pipe Types","[1023062]","","","","","","","",""
"Pipes","","","Pipe Types","[1023539]","","","","","","","",""
"Pipes","","","Pipe Types","[1023540]","","","","","","","",""
"Pipes","","","Pipe Types","[1024490]","","","","","","","",""
"Pipes","","","Pipe Types","[1024491]","","","","","","","",""
"Pipes","","","Pipe Types","[1024565]","","","","","","","",""
"Pipes","","","Pipe Types","[1024566]","","","","","","","",""
"Pipes","","","Pipe Types","[1024599]","","","","","","","",""
"Pipes","","","Pipe Types","[1024600]","","","","","","","",""
"Pipes","","","Pipe Types","[1026372]","","","","","","","",""
