Family,SubFamily,ObjectGroup,ObjectName,Assembly Code,Assembly Description,Description,Type Comments,Type Name,Structural Material,Material
Specialty Equipment,,,FND-LPFD-PIT(300x300)_2,,,,,,,
Specialty Equipment,,,FND_LPFD_LITP_02,,,,,,,
Specialty Equipment,,,FND_LPFD_LIRD,,,,,,,
Specialty Equipment,,,LTNG 02,,,,,,,
Specialty Equipment,,,LTNG TAPE WITH REBAR,,,,,,,
Specialty Equipment,,,LTNG GL5/L,,,,,,,
Specialty Equipment,,,LTNG GL6/L,,,,,,,
Specialty Equipment,,,LTNG GL 7/L,,,,,,,
Specialty Equipment,,,LTNG GL 4/L,,,,,,,
Specialty Equipment,,,LTNG GL 3/L,,,,,,,
Specialty Equipment,,,LTNG 12,,,,,,,
Specialty Equipment,,,LTNG GL B/6,,,,,,,
Specialty Equipment,,,LTNG GL B/7,,,,,,,
Specialty Equipment,,,REBAR,,,,,,,
Specialty Equipment,,,LTNG GH UNIT 1,,,,,,,
Specialty Equipment,,,LTNG GH UNIT 2,,,,,,,
Specialty Equipment,,,LTNG GH UNIT 3,,,,,,,
Specialty Equipment,BOLT&NUT,STANDARD,BOLT&NUT,,,,,STANDARD,,
Generic Models,FLOOR MOUNTED UNISTRUT,FLOOR MOUNTED UNISTRUT,FLOOR MOUNTED UNISTRUT,,,,,FLOOR MOUNTED UNISTRUT,,Steel
Generic Models,UNISTRUT TYPE3,UNISTRUT TYPE3,UNISTRUT TYPE3,,,,,UNISTRUT TYPE3,,Steel
Specialty Equipment,,,LTNG CANOPY - UNIT 2 - B,,,,,,,
Generic Models,UNISTRUT TYPE2,UNISTRUT TYPE2,UNISTRUT TYPE2,,,,,UNISTRUT TYPE2,,Steel
Electrical Equipment,,,EQP-MDTS-GPD-02,,,,,,,
Specialty Equipment,,,LTNG WALKWAY 1,,,,,,,
Generic Models,TC_MX2-1300Wx2400L,MX2,TC_MX2-1300Wx2400L,,,,,MX2,,Concrete
Generic Models,SR_CPEC_110D(2x4NOS)HDuPVC_TEL03,UNDERGRD TEL-PIPE UNIT 1 & UNIT 2,SR_CPEC_110D(2x4NOS)HDuPVC_TEL03,,,,,UNDERGRD TEL-PIPE UNIT 1 & UNIT 2,,Concrete
Generic Models,TRIANGLE SUPPORT,TRIANGLE SUPPORT,TRIANGLE SUPPORT,,,,,TRIANGLE SUPPORT,,Steel
Generic Models,SR_CPEC_150D(2x5NOS)_HDuPVC-PG02,UNDERGRD PG-PIPE UNIT 2,SR_CPEC_150D(2x5NOS)_HDuPVC-PG02,,,,,UNDERGRD PG-PIPE UNIT 2,,Concrete
Generic Models,SR_CPEC_110D(2x4NOS)_HDuPVC_TEL02,UNDERGRD TEL-PIPE UNIT 2,SR_CPEC_110D(2x4NOS)_HDuPVC_TEL02,,,,,UNDERGRD TEL-PIPE UNIT 2,,Concrete
Generic Models,PURLIN SUPPORT-C BRACKET,PURLIN SUPPORT-C BRACKET,PURLIN SUPPORT-C BRACKET,,,,,PURLIN SUPPORT-C BRACKET,,Steel
Generic Models,SR_CPEC_110D(2x4NIS)_HDuPVC_TEL01,UNDERGRD TEL-PIPE UNIT 1,SR_CPEC_110D(2x4NIS)_HDuPVC_TEL01,,,,,UNDERGRD TEL-PIPE UNIT 1,,Concrete
Generic Models,CLAMP,STANDARD,CLAMP,,,,,STANDARD,,Steel
Generic Models,SR_CPEC_150D(2x5NOS)_HDuPVC_PG01,UNDERGRD PG-PIPE UNIT 1,SR_CPEC_150D(2x5NOS)_HDuPVC_PG01,,,,,UNDERGRD PG-PIPE UNIT 1,,Concrete
Generic Models,SR_CPEC_150D(1NO)_HDuPVC_PG01,UNDERGRD PG-PIPE UNIT 1,SR_CPEC_150D(1NO)_HDuPVC_PG01,,,,,UNDERGRD PG-PIPE UNIT 1,,Concrete
Generic Models,SR_CPEC_150D(1NO)_HDuPVC_PG02,UNDERGRD PG-PIPE UNIT 2,SR_CPEC_150D(1NO)_HDuPVC_PG02,,,,,UNDERGRD PG-PIPE UNIT 2,,Concrete
