Family,SubFamily,ObjectGroup,ObjectName,Assembly Code,Assembly Description,Description,Type Comments,Type Name,Structural Material,Material
Specialty Equipment,,,NUT 10178,,,,,,,
Specialty Equipment,,,Bolt assembly 10275,,,,,,,
Specialty Equipment,,,Bolt assembly 10321,,,,,,,
Specialty Equipment,,,NUT 10332,,,,,,,
Specialty Equipment,,,NUT 10358,,,,,,,
Specialty Equipment,,,NUT 10382,,,,,,,
Specialty Equipment,,,NUT 10396,,,,,,,
Specialty Equipment,,,Bolt assembly 10515,,,,,,,
Specialty Equipment,,,NUT 10524,,,,,,,
Specialty Equipment,,,NUT 10552,,,,,,,
Specialty Equipment,,,NUT 10643,,,,,,,
Specialty Equipment,,,NUT 10676,,,,,,,
Specialty Equipment,,,NUT 10759,,,,,,,
Specialty Equipment,,,NUT 10792,,,,,,,
Specialty Equipment,,,NUT 10876,,,,,,,
Specialty Equipment,,,NUT 10909,,,,,,,
Specialty Equipment,,,NUT 10994,,,,,,,
Specialty Equipment,,,NUT 11027,,,,,,,
Specialty Equipment,,,Bolt assembly 11108,,,,,,,
Specialty Equipment,,,NUT 11119,,,,,,,
Specialty Equipment,,,NUT 11152,,,,,,,
Specialty Equipment,,,NUT 11236,,,,,,,
Specialty Equipment,,,NUT 11269,,,,,,,
Specialty Equipment,,,NUT 11352,,,,,,,
Specialty Equipment,,,NUT 11385,,,,,,,
Specialty Equipment,,,NUT 11469,,,,,,,
Specialty Equipment,,,NUT 11502,,,,,,,
Specialty Equipment,,,NUT 11586,,,,,,,
Specialty Equipment,,,NUT 11619,,,,,,,
Specialty Equipment,,,NUT 11709,,,,,,,
Specialty Equipment,,,NUT 11741,,,,,,,
Specialty Equipment,,,Bolt assembly 11819,,,,,,,
Specialty Equipment,,,NUT 11827,,,,,,,
Specialty Equipment,,,NUT 11851,,,,,,,
Specialty Equipment,,,NUT 11918,,,,,,,
Specialty Equipment,,,NUT 11942,,,,,,,
Specialty Equipment,,,NUT 12009,,,,,,,
