"Family","SubFamily","ObjectGroup","ObjectName","ObjectID","Assembly Code","Assembly Description","Description","Type Comments","Type Name","Structural Material","Material"
"Pipe Accessories","","","JTC_M_FloorWaste","[1867866]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[3844128]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[3869051]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[3869156]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[3888331]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[3888351]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[4077434]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[4077630]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[4077650]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[4085547]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[4085561]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[4101425]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[4101497]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[4101517]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[5079777]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[5079778]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[5157167]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[5157168]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[5192200]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[5192201]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[5192384]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[5192385]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[5200020]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[5200021]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[5200204]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[5200205]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[5200935]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[5200936]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[5201119]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[5201120]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[5431155]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[5431156]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[5431316]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[5431317]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[5679946]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[5679947]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[5681307]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[5681308]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[5681792]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[5681793]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[5681869]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[5681870]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[5688043]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[5688044]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[5688062]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[5688063]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[5693077]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[5693078]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[5693090]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[5693091]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[1816627]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[1867869]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[1976011]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[2427756]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[3844129]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[3869052]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[3869157]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[3888332]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[3888352]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[4077435]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[4077631]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[4085548]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[4085562]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[4101426]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[4101498]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[4101518]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[4101890]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[4101927]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[4101950]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[4572931]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[4663856]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[4713722]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[4713723]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[4713836]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[4714164]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[4714165]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[4714278]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[4714613]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[4714614]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[4714727]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[4715896]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[4715897]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[4716010]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[4717423]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[4717424]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[4717537]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[4718592]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[4718593]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[4718706]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[4720292]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[4720293]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[4720406]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[5064150]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[5079772]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[5157162]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[5192080]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[5192105]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[5192148]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[5192195]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[5192379]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[5197503]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[5199271]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[5199925]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[5200015]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[5200199]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[5200840]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[5200930]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[5201114]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[5201591]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[5201634]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[5202683]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[5431072]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[5431150]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[5431311]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[5679943]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorTrap","[5681306]","","","","","","","",""
