"Family","SubFamily","ObjectGroup","ObjectName","ObjectID","Assembly Code","Assembly Description","Description","Type Comments","Type Name","Structural Material","Material"
"Generic Models","","","LCBC_Opening Floor Pipe","[5168378]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5168379]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5168380]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5168846]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5168847]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5168848]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5168921]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5168922]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5168923]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5168924]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5168945]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5169360]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5169361]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5169362]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5169363]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5169364]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5169365]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5169452]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5169453]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5169454]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5169455]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5169456]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5169950]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5169951]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5170384]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5170510]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5170511]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5170512]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5170513]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5170514]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5170515]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5171004]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5171524]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5173018]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5173019]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5173089]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5173585]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5173586]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5173587]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5173730]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5173731]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5173732]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5173733]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5174529]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5174530]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5174531]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5174532]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5181492]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5181493]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5181494]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5182488]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5182645]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5182835]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5182836]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5182837]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5182838]","","","","","","","",""
