"Family","SubFamily","ObjectGroup","ObjectName","ObjectID","Assembly Code","Assembly Description","Description","Type Comments","Type Name","Structural Material","Material"
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[4686628]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[4686629]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[4731971]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[4816804]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[4816861]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[4816885]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[4817024]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[4817030]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[4817035]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[4817046]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[4817091]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[4823583]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[4838228]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[4838229]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[4890976]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[5117163]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[5118123]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[5118293]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[5118654]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[5118683]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[5118854]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[5118925]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[5118982]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[5124404]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[5124962]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[5125078]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[5125291]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[5125347]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[5125453]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[5126063]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[5127076]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[5127956]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[5128062]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[5128221]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[5128441]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[5128591]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[5128766]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[5128913]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[5129117]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[5129149]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[5129480]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[5129667]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[5129729]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[5129999]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[5134292]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[5134596]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[5134738]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[5134795]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[5134876]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_Dry Wall 4C_76.5mm","Basic Wall","[5134927]","04:MS13","","76.5mm THK DRYWALL","","LCBC_Dry Wall 4C_76.5mm","Default",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4670054]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4672590]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4672591]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4672594]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4672609]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4672610]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4672648]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4672664]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4674922]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4674923]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4674926]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4674928]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4674930]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4674931]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4674934]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4674936]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4674938]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4674940]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4674941]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4674962]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4675012]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4675013]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4675014]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4675016]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4675018]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4675019]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4675022]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4675032]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4675294]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4675295]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4675297]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4675298]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4675300]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4675301]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4675304]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4675306]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4675309]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4675376]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4675377]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4675385]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4686509]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4686512]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4686517]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4686531]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4686539]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4686544]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4686548]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4686551]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4686553]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4686559]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4686603]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4686658]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4686708]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4686718]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4686733]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4686734]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4686738]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4686918]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4686973]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4688387]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4688389]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4688391]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4688392]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4688395]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4688406]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4688409]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4688419]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4688742]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4688743]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4688747]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4688750]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4688777]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4692256]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4694254]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4732048]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4732062]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4732114]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4738346]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4738347]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4769152]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4769153]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4770142]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4770143]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4816730]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4816733]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4816742]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
